time_window,n_articles,left_articles,right_articles,labels,first_date,last_date,stream_source,stream_group,time_window_code,time_window_name,stream_family,sampling
2024-09-17,5,2,3,"0,1",2024-09-17 01:45:00,2024-09-17 21:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-19,6,3,3,"0,1",2024-09-19 12:45:00,2024-09-19 22:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-20,6,3,3,"0,1",2024-09-20 10:45:00,2024-09-20 23:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-23,6,3,3,"0,1",2024-09-23 12:45:00,2024-09-23 19:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-24,5,2,3,"0,1",2024-09-24 16:45:00,2024-09-24 20:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-25,6,3,3,"0,1",2024-09-25 14:30:00,2024-09-25 23:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-27,6,3,3,"0,1",2024-09-27 17:15:00,2024-09-27 22:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-30,5,2,3,"0,1",2024-09-30 00:15:00,2024-09-30 23:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-02,5,2,3,"0,1",2024-10-02 16:15:00,2024-10-02 23:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-03,5,2,3,"0,1",2024-10-03 11:30:00,2024-10-03 23:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-04,6,3,3,"0,1",2024-10-04 11:30:00,2024-10-04 22:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-05,5,2,3,"0,1",2024-10-05 00:00:00,2024-10-05 17:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-07,6,3,3,"0,1",2024-10-07 00:45:00,2024-10-07 21:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-09,5,2,3,"0,1",2024-10-09 00:45:00,2024-10-09 20:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-10,6,3,3,"0,1",2024-10-10 11:15:00,2024-10-10 20:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
